id,incorrect_name,length,ref_code,ref_name,ref_unit
-6503174819827041180,кабель аввгнг(а)-ls 5x70 мс (n ре) 1 кв (м) людиново л0015255,61,,,
-4911215882870452995,кабель аввгнг(а)-ls 5x70 мс (n ре) 1кв (м)алюр 00-00001821,58,,,
8879084457128536888,"контрольный гибкий кабель , не содержащий галогенов кгппнг(а)-hf 7х0,75",71,,,
6930559668221997034,провод силовой пугвнг (a)-lsltx 1x6.0  голубой (100м)тртс,57,,,
5139447133478646749,провод силовой пугвнг (a)-lsltx 1x6.0 белый (100м)тртс,54,,,
2747483403651030872,провод силовой пугвнг (a)-lsltx 1x6.0 желто-зеленый (100м)трт,61,,,
-7914243993426693388,провод силовой пугвнг (a)-lsltx 1x6.0 желто-зеленый (100м)тртс,62,,,
6214237049610197171,кабель аашв-10 3x120 ож (м) камкабель,37,,,
8222018265701547495,кабель аашв-10 3х120 камкабель,30,,,
-6945051548545292171,кабель аашв-10 3х120 ож (м) камкабель 11ы63310600k010,53,,,
-8146347758349945920,"кабель аашв-10 3х120 ож (м) камкабель 11ы63310600k010 – толеранса не будет, складской",85,,,
8160675459857227359,кабель аашв-10 3х120 ож (м) камкабель 11ы63310600к010,53,,,
6631989271505195812,"кабель аашв-10 3х120 ож (м)камкабель 11ы63310600k010 –толеранса не будет, в наличии",83,,,
1749986515171070276,кабель асбл-10 3x120 ож (м) рыбинсккабель,41,,,
5809861813388748737,кабель кг-хп 1x35 380/660 конкорд,33,,,
5628113427309217878,кабель кгтп 1х50,16,,,
-293119202309460059,кабель ввгнг(а)-ls 1x10 ок ж/3 0.66кв (м) алюр 00-00004989. срок поставки 3-5 недель,84,,,
-853109643374510840,кабель кг 1x10,14,,,
2357428485102915852,кабель кг-хл 1x10 380/660в-2 ту 16. куз.05-2021 (гост 24334-2020) (м) кольчугино 100000869840030001,99,,,
7745163751742305221,кабель кг-хл 1х10 380/660в-2 ту 16.к73.05-2021 (гост 24334-2020) (м) кольчугино 100000869840030001,98,,,
-8391044834735677128,кабель кг 1x16 цветлит,22,,,
-8532019523773402679,"кабель кгтп 1x16-0,66",21,,,
-7283446584546363133,кабель кг 1x25,14,,,
-4840632897150490402,кабель кг 1x25 * наличие в г. калининград,41,,,
8117415640570267168,кабель кг 1х25,14,,,
54340261935632697,"кабель кгтп 1x25-0,66",21,,,
-4240064099478689359,провод силовой пугвнг (a)-lsltx 1x25.0 желто-зеленый тртс,57,,,
-5277723629921843867,провод силовой пугвнг(а)-lsltx 1х25.0 желто-зеленый тртс,56,,,
5105125887387979491,провод сип-2 3x150+1x70-0.6/1 ту 16-705.500-2006 и тт,53,,,
2165545097792427969,провод пугвнг(а)-18 1x6 черный p3k-prysmian,43,,,
-896290198118833175,провод пугвнг(а)-ls 1х16 ж/з 450/750в (м) цветлит 00-00130618,61,,,
-2540162307876045991,провод сип-2 3x50+1*70,22,,,
-1390890888636349832,провод пвс 3x1.5 гост 7399-97,29,,,
-1220455053062655482,провод пвс 3х1.5 б (бухта) (м) альгиз к фр-00000439,51,,,
4950943296313695587,провод пвс 3х1.5 гост 7399-97,29,,,
-8716809537392110754,провод пугв 1х16 желт/зел. цветлит,34,,,
2833410488091879466,провод пугвнг(а) ls 1х16 желто-зел,34,,,
2926583803572937891,провод пувнг(а) ls 1х6 желто-зел,32,,,
6859476862918476943,"кабель аввг зх2,5ок(м,ре)-0,66 ту 16-705.499-2010 / гост 31996-2012",67,,,
-7249618783011932500,"кабель вбшв 3*1,5ок(n, pe) - 1 ту 3500-020-59680332-2010  гост 31996-2012",73,,,
-5427167028387060671,"кабель вбшв 3*2,5ок(n, pe) - 0,66 ту 3500-020-59680332-2010  гост 31996-2012",76,,,
-7114644527112644648,"кабель вбшв 3*2,5ок(n, pe) - 1 ту 3500-020-59680332-2010  гост 31996-2012",73,,,
1439288162260674714,"кабель вбшв 5*2,5ок(n, pe) - 0,66 ту 3500-020-59680332-2010  гост 31996-2012",76,,,
-8226788058650733754,"кабель ввгнг(а)-ls 2*1,5ок(n) - 0,66 ту 3500-020-59680332-2010  гост 31996-2012",79,,,
-2917767895725345944,"кабель ппгнг(а)-hf 3х2,5ок(n, pe) - 0,66",40,,,
-360006169544457446,"кабель ппгнг(а)-hf 3х2,5ок(n,pe)-0,66 кв ту  16.к73.102-2011 (гост 31996-2012) (электрокабель)",94,,,
-8273680568826922561,"кабель ппгнг(а)-hf 3х2,5ок(n,pe)-0,66 кв ту 16.к73.102-2011 (гост 31996-2012) (электрокабель)",93,,,
-5172534119558534954,"кабель ввгнг(а)-frlsltx 3х10ок(n, pe) - 0,66",44,,,
4252953163613443862,"кабель ввгнг(а)-frlsltx 3х25мк(n, pe) - 0,66",44,,,
4845852956818474037,"кабель ввгнг(а)-frlsltx 3х4ок(n, pe) - 0,66",43,,,
-1021445026435105915,"кабель ввгнг(а)-frlsltx 4х4ок(n) - 0,66",39,,,
-6305125612593832249,"кабель ввгнг(а)-ls 3*2,5",24,,,
-7811232296755803072,"кабель ввгнг(а)-ls 5*2,5 (n, ре)",32,,,
-6924456469842943312,"кабель ввгнг(а)-lsltx 1х10ок - 0,66",35,,,
3426088092979574400,кабель ввгнг(а)-lsltx 1х150мк -1,32,,,
-475767197738318454,"кабель ввгнг(а)-lsltx 1х16ок - 0,66",35,,,
-4662600868178502351,кабель ввгнг(а)-lsltx 1х240мк -1,32,,,
1548719451220009874,"кабель ввгнг(а)-lsltx 1х25мк - 0,66",35,,,
8070390588895074069,"кабель ввгнг(а)-lsltx 1х4ок - 0,66",34,,,
-2516975797368485460,"кабель ввгнг(а)-lsltx 1х6ок - 0,66",34,,,
5766120975819934330,кабель ввгнг(а)-lsltx 1х70мк - 1,32,,,
4493208726813250292,"кабель ввгнг(а)-lsltx 2х4ок(n) - 0,66",37,,,
-6429770781501091367,"кабель ввгнг(а)-lsltx 2х6ок(n) - 0,66",37,,,
2466269642988360727,"кабель ввгнг(а)-lsltx 3х10ок(n, pe) - 0,66",42,,,
8243032208547065052,"кабель ввгнг(а)-lsltx 3х4ок(n, pe) - 0,66",41,,,
4388387332338642937,"кабель ввгнг(а)-lsltx 3х6ок(n, pe) - 0,66",41,,,
1806353614409946713,"кабель ппгнг(а)-hf 3х4ок(n,pe)-0,66 кв ту 16.к73.102-2011 (гост 31996-2012) (электрокабель)",91,,,
-737685861985817349,кабель силовой ввгнг(а)-ls 1х400мк 1кв (белый),46,,,
-4331052438729660197,"кабель ввгнг(а)-frlsltx 5х10ок(n, pe) - 0,66",44,,,
-8923746879195988383,"кабель ввгнг(а)-frlsltx 5х150мс(n, pe) - 1",42,,,
-4473478124290508505,"кабель ввгнг(а)-frlsltx 5х16ок(n, pe) - 0,66",44,,,
8418097265229647988,"кабель ввгнг(а)-frlsltx 5х4ок(n, pe) - 0,66",43,,,
747088822431290278,"кабель ввгнг(а)-lsltx 5х10ок(n, pe) - 0,66",42,,,
2701630918695110270,"кабель ввгнг(а)-lsltx 5х16ок(n, pe) - 0,66",42,,,
-1691043159049662667,"кабель ввгнг(а)-lsltx 5х25мк(n, pe) - 0,66",42,,,
-8818761406846262983,"кабель ввгнг(а)-lsltx 5х35мк(n, pe) - 0,66",42,,,
-5067061012868019897,"кабель ввгнг(а)-lsltx 5х4ок(n, pe) - 0,66",41,,,
6353063082737039562,"кабель ввгнг(а)-lsltx 5х50мк(n, pe) - 0,66",42,,,
1283985688183177347,"кабель ввгнг(а)-lsltx 5х70мс(n, pe) - 1",39,,,
-8685461334316235529,"кабель аввг 5х6ок(м,ре)-0,66 ту 16-705.499-2010",47,,,
-4775174181348284444,"кабель ввгнг(а)-frlsltx 5х6ок(n, pe) - 0,66",43,,,
-6463897337099528671,"кабель ввгнг(а)-lsltx 5х6ок(n, pe) - 0,66",41,,,
4441493867521639253,"кабель ппгнг(а)-hf 5х6ок(n, pe) - 0,66",38,,,
-6890298610595797561,"кабель ппгнг(а)-hf 5х6ок(n,pe)-0,66 кв ту 16.к73.102-2011  (гост 31996-2012) (электрокабель)",92,,,
1647038486503674086,"кабель ппгнг(а)-hf 5х6ок(n,pe)-0,66 кв ту 16.к73.102-2011 (гост 31996-2012) (электрокабель)",91,,,
7275122163906410588,"кабель ввгнг(а)-lsltx 5х95мс(n, pe) - 1",39,,,
8607829469976489317,"nkl 4200a-gy кабель nikolan f/utp 4 пары, кат.5е (класс d), тест по iso/iec, 100мгц, одножильный, вс (чистая медь), 24awg (0,50мм), внутренний, pvc нг(а), серый, 305м",166,,,
-1978323513303073176,"кабель мкшнг(а)-lsltx 2х1 0,5/0,75 кв",37,,,
-7240028411336198059,"кабель мкшнг(а)-lslтх 2x1 0,5/0,75 кв",37,,,
-3916634739352347921,"кабель монтажные с полимерной изоляцией, не распространяющие горение, с пониженным газо-, дымовыделением, ту3581-003-17648068-2014 мкшнг(а)-lsltx 2х1,0",151,,,
-1280564151724102170,"кабель монтажные с полимерной изоляцией, не распространяющие горение, с пониженным газо-, дымовыделением, ту3581-003-17648068-2014 экранированный мкэшнг(а)-lsltx 2х0,75",168,,,
1618781106457602475,"кабель монтажный, с медной луженой жилой, изоляцией и оболочкой из полимерных композиций, не содержащих галогенов мкшвнг(а)-hf 1х2х0,75",135,,,
-6414373507274392921,"кабель монтажный, с медной луженой жилой, изоляцией и оболочкой из полимерных композиций, не содержащих галогенов, экранированный мкэшвнг(а)-hf 1х2х0,5",151,,,
-8728440969770127900,кабель связи витая пара u/utp кат.5e 4х2х0.5 медь пвх generica itk,66,,,
1181677933514202576,"лан юнион кабель премиум экранированный f/utp, 4 пары, кат.5е (класс d), 100 мгц, проводники одножильные из чистой меди, awg 24, огнестойкий, pvcls hr(a)-frlsltx, цвет зеленый, катушка 305 м",190,,,
4204049235668120018,"лан юнион кабель премиум экранированный f/utp, 4 пары, кат.5е (класс d), 100 мгц, проводники одножильные из чистой меди, awg 24, огнестойкий, pvcls hг(a)-frlsltx, цвет зеленый, катушка 305 м",190,,,
841764392507254911,"лан юнион кабель премиум экранированный f/utp, 4 пары, кат.5е (класс d), 200 мгц, проводники одножильные из чистой меди, awg 24, внутренний, lszh нг(а)-нf, цвет оранжевый, коробка 305 м",185,,,
3402523291128788056,"лан юнион кабель премиум экранированный s/ftp, 4 пары, кат.6а (класс еа), 900 мгц, проводники одножильные из чистой меди, awg 23, внутренний, lszh нг(а)-нf, цвет оранжевый, катушка 305 м",186,,,
-3779130491526569433,кабель витая пара u/utp кат.5e 4х2х24awg solid cu pvc сер. (м) generica bc1-c5e04-111-305-g,91,,,
-6709787363029250826,кабель витая пара u/utp кат.5е 4x2x24awg solid cu pvc generica cep. (m) itk bc1-c5e04-111 -305-g,96,,,
-4125907915779291918,"hyperline uutp4-c5e-s24-in-pvc-gy-305 (305 м) кабель витая пара, неэкранированная u/utp, категория 5е, 4 пары (24 awg), одножильный (solid), pvc, -20°с - +75°с, серый - гарантия: 15 лет компонентная, 25 лет системная (hyperline)",228,,,
3495940595462466250,артикул:известняк серый ничрасский описание: известняк размер: 20х40х3 цвет: серый характеристика: матовый,106,,,
-5830652440138629320,"еах 410 с клеевой анкер (винилэстер, без стирола)",49,,,
-227753993699457882,"хим. анкер himtex easf 300 мл эпокси-акрилат для любого бетона, кирпича",71,,,
-8894463153609793445,nc1008 пруток-катанка горячеоцинк. 8мм дкс,42,,,
-6015882727290618226,"катанка ф8 (6м=2,8кг,ст3сп/пс)",30,,,
-2070615328428383266,"кирпич кр-л-пу 250х120х65/1нф 175/1,4/100 175 терракот",54,,,
844059220825930216,"кирпич кр-л-пу 250х120х65/1нф 200/1,4/100 200 серый е",53,,,
-7612324209078128243,кирпич кр-р-по 1 нф 250х120х65 13% м250 сорт 1,46,,,
-8052696466153617957,"кирпич лицевой светло-коричневый лиц. ст. 20мм, 1нф",51,,,
5111582543487333589,кирпич полнотелый кро м-175 250x120x65мм,40,,,
-2747843728953913424,кирпич полнотелый кро м-175 250x120x65мм обольский кз,53,,,
-5168035683139795936,кирпич лицевой полнотелый красный 1нф м-400,43,,,
-1302901787070359341,кирпич лицевой полнотелый красный рустик флеш 1нф м-400,55,,,
-4886328096135345061,кирпич лицевой полнотелый красный флеш 1нф м-400,48,,,
-1612680654640607421,"кирпич лицевой пустотелый коричневый, гладкий 1нф м-175",55,,,
5908635428123145488,"кирпич лицевой пустотелый тёмно-коричневый, гладкий 1nf m-175",61,,,
7271809909350347915,кирпич лицевой пустотелый красный рустик флеш 1nf m-175,55,,,
-5826506848198166240,кирпич лицевой пустотелый красный флеш 1nf m-175,48,,,
9136397250402530072,"кирпич лицевой пустотелый красный, гладкий 1nf m-175",52,,,
3596149191170515437,"кирпич керамический рядовой одинарный полнотелый 250x120x65, м-175",66,,,
-3692129010820194646,кирпич кр-л-по 1нф белый руст условно-полнотелый 11% м300,57,,,
-2158769372222208463,"кирпич кр-л-по 250х120х65/1нф 300/2,0/100 условно-полнотелый 11% м300 серый",75,,,
4259600137605292182,кирпич рядовой полнотелый 1 нф 6% 250*120*65          м-200,59,,,
